Source,CH1,CH2
-1.075320E-01,+0.000000E+00,+5.360000E+00
-1.075280E-01,+0.000000E+00,+5.280000E+00
-1.075240E-01,+0.000000E+00,+5.360000E+00
-1.075200E-01,+1.600000E-01,+5.280000E+00
-1.075160E-01,+0.000000E+00,+5.360000E+00
-1.075120E-01,+0.000000E+00,+5.280000E+00
-1.075080E-01,+0.000000E+00,+5.360000E+00
-1.075040E-01,-8.000000E-02,+5.280000E+00
-1.075000E-01,+8.000000E-02,+5.360000E+00
-1.074960E-01,+0.000000E+00,+5.280000E+00
-1.074920E-01,+0.000000E+00,+5.280000E+00
-1.074880E-01,+0.000000E+00,+5.440000E+00
-1.074840E-01,+0.000000E+00,+5.280000E+00
-1.074800E-01,+8.000000E-02,+5.360000E+00
-1.074760E-01,+0.000000E+00,+5.280000E+00
-1.074720E-01,+0.000000E+00,+5.440000E+00
-1.074680E-01,+0.000000E+00,+5.280000E+00
-1.074640E-01,+0.000000E+00,+5.280000E+00
-1.074600E-01,+8.000000E-02,+5.360000E+00
-1.074560E-01,+0.000000E+00,+5.360000E+00
-1.074520E-01,+8.000000E-02,+5.360000E+00
-1.074480E-01,+0.000000E+00,+5.280000E+00
-1.074440E-01,+8.000000E-02,+5.280000E+00
-1.074400E-01,+0.000000E+00,+5.280000E+00
-1.074360E-01,+0.000000E+00,+5.360000E+00
-1.074320E-01,+0.000000E+00,+5.280000E+00
-1.074280E-01,+0.000000E+00,+5.280000E+00
-1.074240E-01,+0.000000E+00,+5.280000E+00
-1.074200E-01,+1.600000E-01,+5.360000E+00
-1.074160E-01,+8.000000E-02,+5.280000E+00
-1.074120E-01,-8.000000E-02,+5.280000E+00
-1.074080E-01,+8.000000E-02,+5.280000E+00
-1.074040E-01,+0.000000E+00,+5.360000E+00
-1.074000E-01,+8.000000E-02,+5.360000E+00
-1.073960E-01,-8.000000E-02,+5.280000E+00
-1.073920E-01,+8.000000E-02,+5.440000E+00
-1.073880E-01,+0.000000E+00,+5.360000E+00
-1.073840E-01,+0.000000E+00,+5.280000E+00
-1.073800E-01,-8.000000E-02,+5.280000E+00
-1.073760E-01,+8.000000E-02,+5.360000E+00
-1.073720E-01,+8.000000E-02,+5.360000E+00
-1.073680E-01,+0.000000E+00,+5.280000E+00
-1.073640E-01,+0.000000E+00,+5.360000E+00
-1.073600E-01,+0.000000E+00,+5.360000E+00
-1.073560E-01,+0.000000E+00,+5.280000E+00
-1.073520E-01,+0.000000E+00,+5.280000E+00
-1.073480E-01,+1.600000E-01,+5.360000E+00
-1.073440E-01,+0.000000E+00,+5.360000E+00
-1.073400E-01,+8.000000E-02,+5.280000E+00
-1.073360E-01,+8.000000E-02,+5.360000E+00
-1.073320E-01,+0.000000E+00,+5.360000E+00
-1.073280E-01,+0.000000E+00,+5.360000E+00
-1.073240E-01,+0.000000E+00,+5.360000E+00
-1.073200E-01,+0.000000E+00,+5.360000E+00
-1.073160E-01,+0.000000E+00,+5.360000E+00
-1.073120E-01,+8.000000E-02,+5.440000E+00
-1.073080E-01,+0.000000E+00,+5.280000E+00
-1.073040E-01,+0.000000E+00,+5.360000E+00
-1.073000E-01,+8.000000E-02,+5.360000E+00
-1.072960E-01,+0.000000E+00,+5.280000E+00
-1.072920E-01,+8.000000E-02,+5.280000E+00
-1.072880E-01,+0.000000E+00,+5.360000E+00
-1.072840E-01,+0.000000E+00,+5.360000E+00
-1.072800E-01,+0.000000E+00,+5.360000E+00
-1.072760E-01,+8.000000E-02,+5.280000E+00
-1.072720E-01,+0.000000E+00,+5.360000E+00
-1.072680E-01,+8.000000E-02,+5.280000E+00
-1.072640E-01,+1.600000E-01,+5.280000E+00
-1.072600E-01,+8.000000E-02,+5.280000E+00
-1.072560E-01,+1.600000E-01,+5.360000E+00
-1.072520E-01,+0.000000E+00,+5.280000E+00
-1.072480E-01,+0.000000E+00,+5.280000E+00
-1.072440E-01,+0.000000E+00,+5.360000E+00
-1.072400E-01,+8.000000E-02,+5.360000E+00
-1.072360E-01,-8.000000E-02,+5.360000E+00
-1.072320E-01,+0.000000E+00,+5.360000E+00
-1.072280E-01,+0.000000E+00,+5.360000E+00
-1.072240E-01,+0.000000E+00,+5.360000E+00
-1.072200E-01,+0.000000E+00,+5.280000E+00
-1.072160E-01,+0.000000E+00,+5.360000E+00
-1.072120E-01,+0.000000E+00,+5.360000E+00
-1.072080E-01,+0.000000E+00,+5.440000E+00
-1.072040E-01,+0.000000E+00,+5.280000E+00
-1.072000E-01,+0.000000E+00,+5.360000E+00
-1.071960E-01,+0.000000E+00,+5.280000E+00
-1.071920E-01,+8.000000E-02,+5.280000E+00
-1.071880E-01,+8.000000E-02,+5.280000E+00
-1.071840E-01,+8.000000E-02,+5.360000E+00
-1.071800E-01,+0.000000E+00,+5.360000E+00
-1.071760E-01,+0.000000E+00,+5.360000E+00
-1.071720E-01,+8.000000E-02,+5.360000E+00
-1.071680E-01,+0.000000E+00,+5.360000E+00
-1.071640E-01,+0.000000E+00,+5.280000E+00
-1.071600E-01,+1.600000E-01,+5.360000E+00
-1.071560E-01,-8.000000E-02,+5.280000E+00
-1.071520E-01,+8.000000E-02,+5.280000E+00
-1.071480E-01,+8.000000E-02,+5.360000E+00
-1.071440E-01,+8.000000E-02,+5.360000E+00
-1.071400E-01,+0.000000E+00,+5.360000E+00
-1.071360E-01,+0.000000E+00,+5.360000E+00
-1.071320E-01,+8.000000E-02,+5.280000E+00
-1.071280E-01,+8.000000E-02,+5.360000E+00
-1.071240E-01,+0.000000E+00,+5.360000E+00
-1.071200E-01,+0.000000E+00,+5.360000E+00
-1.071160E-01,+8.000000E-02,+5.360000E+00
-1.071120E-01,-8.000000E-02,+5.280000E+00
-1.071080E-01,+0.000000E+00,+5.360000E+00
-1.071040E-01,+0.000000E+00,+5.360000E+00
-1.071000E-01,+0.000000E+00,+5.360000E+00
-1.070960E-01,+0.000000E+00,+5.440000E+00
-1.070920E-01,+8.000000E-02,+5.360000E+00
-1.070880E-01,+8.000000E-02,+5.360000E+00
-1.070840E-01,+8.000000E-02,+5.440000E+00
-1.070800E-01,+8.000000E-02,+5.280000E+00
-1.070760E-01,+8.000000E-02,+5.360000E+00
-1.070720E-01,+8.000000E-02,+5.360000E+00
-1.070680E-01,+8.000000E-02,+5.360000E+00
-1.070640E-01,+8.000000E-02,+5.360000E+00
-1.070600E-01,+0.000000E+00,+5.360000E+00
-1.070560E-01,+8.000000E-02,+5.360000E+00
-1.070520E-01,+0.000000E+00,+5.360000E+00
-1.070480E-01,+0.000000E+00,+5.280000E+00
-1.070440E-01,+0.000000E+00,+5.280000E+00
-1.070400E-01,+0.000000E+00,+5.280000E+00
-1.070360E-01,-8.000000E-02,+5.280000E+00
-1.070320E-01,+8.000000E-02,+5.360000E+00
-1.070280E-01,+0.000000E+00,+5.360000E+00
-1.070240E-01,+0.000000E+00,+5.360000E+00
-1.070200E-01,+0.000000E+00,+5.360000E+00
-1.070160E-01,+8.000000E-02,+5.440000E+00
-1.070120E-01,+0.000000E+00,+5.360000E+00
-1.070080E-01,+0.000000E+00,+5.280000E+00
-1.070040E-01,+0.000000E+00,+5.280000E+00
-1.070000E-01,+0.000000E+00,+5.360000E+00
-1.069960E-01,+8.000000E-02,+5.280000E+00
-1.069920E-01,+0.000000E+00,+5.360000E+00
-1.069880E-01,+0.000000E+00,+5.360000E+00
-1.069840E-01,+8.000000E-02,+5.280000E+00
-1.069800E-01,+8.000000E-02,+5.520000E+00
-1.069760E-01,+8.000000E-02,+5.360000E+00
-1.069720E-01,-8.000000E-02,+5.360000E+00
-1.069680E-01,+0.000000E+00,+5.360000E+00
-1.069640E-01,+0.000000E+00,+5.360000E+00
-1.069600E-01,+0.000000E+00,+5.280000E+00
-1.069560E-01,+8.000000E-02,+5.360000E+00
-1.069520E-01,+0.000000E+00,+5.360000E+00
-1.069480E-01,+8.000000E-02,+5.360000E+00
-1.069440E-01,+0.000000E+00,+5.280000E+00
-1.069400E-01,+0.000000E+00,+5.360000E+00
-1.069360E-01,+8.000000E-02,+5.280000E+00
-1.069320E-01,-8.000000E-02,+5.360000E+00
-1.069280E-01,+0.000000E+00,+5.360000E+00
-1.069240E-01,+8.000000E-02,+5.280000E+00
-1.069200E-01,+0.000000E+00,+5.440000E+00
-1.069160E-01,+0.000000E+00,+5.440000E+00
-1.069120E-01,+0.000000E+00,+5.360000E+00
-1.069080E-01,+0.000000E+00,+5.280000E+00
-1.069040E-01,+0.000000E+00,+5.360000E+00
-1.069000E-01,+8.000000E-02,+5.360000E+00
-1.068960E-01,+0.000000E+00,+5.360000E+00
-1.068920E-01,+0.000000E+00,+5.280000E+00
-1.068880E-01,+0.000000E+00,+5.360000E+00
-1.068840E-01,+8.000000E-02,+5.280000E+00
-1.068800E-01,+0.000000E+00,+5.280000E+00
-1.068760E-01,+0.000000E+00,+5.360000E+00
-1.068720E-01,+0.000000E+00,+5.360000E+00
-1.068680E-01,+8.000000E-02,+5.360000E+00
-1.068640E-01,+0.000000E+00,+5.280000E+00
-1.068600E-01,+0.000000E+00,+5.440000E+00
-1.068560E-01,+0.000000E+00,+5.440000E+00
-1.068520E-01,+0.000000E+00,+5.360000E+00
-1.068480E-01,+0.000000E+00,+5.440000E+00
-1.068440E-01,+8.000000E-02,+5.360000E+00
-1.068400E-01,+0.000000E+00,+5.360000E+00
-1.068360E-01,+0.000000E+00,+5.280000E+00
-1.068320E-01,+0.000000E+00,+5.360000E+00
-1.068280E-01,+0.000000E+00,+5.360000E+00
-1.068240E-01,+8.000000E-02,+5.280000E+00
-1.068200E-01,+0.000000E+00,+5.280000E+00
-1.068160E-01,+8.000000E-02,+5.360000E+00
-1.068120E-01,+0.000000E+00,+5.280000E+00
-1.068080E-01,+0.000000E+00,+5.280000E+00
-1.068040E-01,+8.000000E-02,+5.360000E+00
-1.068000E-01,+0.000000E+00,+5.360000E+00
-1.067960E-01,+0.000000E+00,+5.360000E+00
-1.067920E-01,-8.000000E-02,+5.360000E+00
-1.067880E-01,-8.000000E-02,+5.440000E+00
-1.067840E-01,+0.000000E+00,+5.360000E+00
-1.067800E-01,+0.000000E+00,+5.360000E+00
-1.067760E-01,-8.000000E-02,+5.280000E+00
-1.067720E-01,+0.000000E+00,+5.360000E+00
-1.067680E-01,+0.000000E+00,+5.360000E+00
-1.067640E-01,+0.000000E+00,+5.280000E+00
-1.067600E-01,+0.000000E+00,+5.360000E+00
-1.067560E-01,+0.000000E+00,+5.360000E+00
-1.067520E-01,+8.000000E-02,+5.360000E+00
-1.067480E-01,+0.000000E+00,+5.440000E+00
-1.067440E-01,+0.000000E+00,+5.280000E+00
-1.067400E-01,+0.000000E+00,+5.360000E+00
-1.067360E-01,+0.000000E+00,+5.280000E+00
-1.067320E-01,+0.000000E+00,+5.360000E+00
-1.067280E-01,+0.000000E+00,+5.280000E+00
-1.067240E-01,+8.000000E-02,+5.360000E+00
-1.067200E-01,+0.000000E+00,+5.360000E+00
-1.067160E-01,+8.000000E-02,+5.360000E+00
-1.067120E-01,+0.000000E+00,+5.360000E+00
-1.067080E-01,+0.000000E+00,+5.360000E+00
-1.067040E-01,+0.000000E+00,+5.360000E+00
-1.067000E-01,+0.000000E+00,+5.280000E+00
-1.066960E-01,+8.000000E-02,+5.360000E+00
-1.066920E-01,+0.000000E+00,+5.360000E+00
-1.066880E-01,+8.000000E-02,+5.280000E+00
-1.066840E-01,+0.000000E+00,+5.280000E+00
-1.066800E-01,+1.600000E-01,+5.360000E+00
-1.066760E-01,+0.000000E+00,+5.360000E+00
-1.066720E-01,+0.000000E+00,+5.360000E+00
-1.066680E-01,+0.000000E+00,+5.280000E+00
-1.066640E-01,+1.600000E-01,+5.360000E+00
-1.066600E-01,+0.000000E+00,+5.360000E+00
-1.066560E-01,+1.600000E-01,+5.360000E+00
-1.066520E-01,+0.000000E+00,+5.360000E+00
-1.066480E-01,+0.000000E+00,+5.360000E+00
-1.066440E-01,+0.000000E+00,+5.360000E+00
-1.066400E-01,+0.000000E+00,+5.360000E+00
-1.066360E-01,+0.000000E+00,+5.280000E+00
-1.066320E-01,+0.000000E+00,+5.360000E+00
-1.066280E-01,+8.000000E-02,+5.360000E+00
-1.066240E-01,+0.000000E+00,+5.360000E+00
-1.066200E-01,+0.000000E+00,+5.360000E+00
-1.066160E-01,+0.000000E+00,+5.360000E+00
-1.066120E-01,+8.000000E-02,+5.360000E+00
-1.066080E-01,+8.000000E-02,+5.440000E+00
-1.066040E-01,+0.000000E+00,+5.360000E+00
-1.066000E-01,+8.000000E-02,+5.360000E+00
-1.065960E-01,+8.000000E-02,+5.360000E+00
-1.065920E-01,+0.000000E+00,+5.360000E+00
-1.065880E-01,+8.000000E-02,+5.360000E+00
-1.065840E-01,+0.000000E+00,+5.360000E+00
-1.065800E-01,+0.000000E+00,+5.440000E+00
-1.065760E-01,+0.000000E+00,+5.360000E+00
-1.065720E-01,+0.000000E+00,+5.360000E+00
-1.065680E-01,+0.000000E+00,+5.360000E+00
-1.065640E-01,+0.000000E+00,+5.360000E+00
-1.065600E-01,+0.000000E+00,+5.360000E+00
-1.065560E-01,+0.000000E+00,+5.440000E+00
-1.065520E-01,+0.000000E+00,+5.360000E+00
-1.065480E-01,+8.000000E-02,+5.360000E+00
-1.065440E-01,+0.000000E+00,+5.360000E+00
-1.065400E-01,+0.000000E+00,+5.360000E+00
-1.065360E-01,+0.000000E+00,+5.440000E+00
-1.065320E-01,+0.000000E+00,+5.360000E+00
-1.065280E-01,+0.000000E+00,+5.360000E+00
-1.065240E-01,+0.000000E+00,+5.360000E+00
-1.065200E-01,+0.000000E+00,+5.360000E+00
-1.065160E-01,+8.000000E-02,+5.360000E+00
-1.065120E-01,+0.000000E+00,+5.360000E+00
-1.065080E-01,+8.000000E-02,+5.360000E+00
-1.065040E-01,+8.000000E-02,+5.360000E+00
-1.065000E-01,+0.000000E+00,+5.360000E+00
-1.064960E-01,+0.000000E+00,+5.360000E+00
-1.064920E-01,+0.000000E+00,+5.360000E+00
-1.064880E-01,+0.000000E+00,+5.360000E+00
-1.064840E-01,+8.000000E-02,+5.440000E+00
-1.064800E-01,+8.000000E-02,+5.440000E+00
-1.064760E-01,+0.000000E+00,+5.360000E+00
-1.064720E-01,+8.000000E-02,+5.360000E+00
-1.064680E-01,+0.000000E+00,+5.360000E+00
-1.064640E-01,+0.000000E+00,+5.360000E+00
-1.064600E-01,+0.000000E+00,+5.360000E+00
-1.064560E-01,+0.000000E+00,+5.360000E+00
-1.064520E-01,+0.000000E+00,+5.360000E+00
-1.064480E-01,+0.000000E+00,+5.360000E+00
-1.064440E-01,+8.000000E-02,+5.360000E+00
-1.064400E-01,+0.000000E+00,+5.360000E+00
-1.064360E-01,+0.000000E+00,+5.360000E+00
-1.064320E-01,+0.000000E+00,+5.360000E+00
-1.064280E-01,+8.000000E-02,+5.360000E+00
-1.064240E-01,+8.000000E-02,+5.360000E+00
-1.064200E-01,+0.000000E+00,+5.360000E+00
-1.064160E-01,+8.000000E-02,+5.360000E+00
-1.064120E-01,+0.000000E+00,+5.360000E+00
-1.064080E-01,+0.000000E+00,+5.360000E+00
-1.064040E-01,+8.000000E-02,+5.360000E+00
-1.064000E-01,+8.000000E-02,+5.360000E+00
-1.063960E-01,+8.000000E-02,+5.440000E+00
-1.063920E-01,+8.000000E-02,+5.360000E+00
-1.063880E-01,+0.000000E+00,+5.360000E+00
-1.063840E-01,+8.000000E-02,+5.360000E+00
-1.063800E-01,+8.000000E-02,+5.360000E+00
-1.063760E-01,+8.000000E-02,+5.360000E+00
-1.063720E-01,+0.000000E+00,+5.360000E+00
-1.063680E-01,+0.000000E+00,+5.360000E+00
-1.063640E-01,+8.000000E-02,+5.360000E+00
-1.063600E-01,+0.000000E+00,+5.360000E+00
-1.063560E-01,+0.000000E+00,+5.360000E+00
-1.063520E-01,+0.000000E+00,+5.360000E+00
-1.063480E-01,+8.000000E-02,+5.360000E+00
-1.063440E-01,+0.000000E+00,+5.440000E+00
-1.063400E-01,+0.000000E+00,+5.360000E+00
-1.063360E-01,+8.000000E-02,+5.360000E+00
-1.063320E-01,+8.000000E-02,+5.360000E+00
-1.063280E-01,+0.000000E+00,+5.440000E+00
-1.063240E-01,+0.000000E+00,+5.360000E+00
-1.063200E-01,+0.000000E+00,+5.360000E+00
-1.063160E-01,+8.000000E-02,+5.360000E+00
-1.063120E-01,+8.000000E-02,+5.360000E+00
-1.063080E-01,+0.000000E+00,+5.360000E+00
-1.063040E-01,+0.000000E+00,+5.440000E+00
-1.063000E-01,+0.000000E+00,+5.360000E+00
-1.062960E-01,+0.000000E+00,+5.360000E+00
-1.062920E-01,+0.000000E+00,+5.360000E+00
-1.062880E-01,+0.000000E+00,+5.440000E+00
-1.062840E-01,+0.000000E+00,+5.360000E+00
-1.062800E-01,+0.000000E+00,+5.360000E+00
-1.062760E-01,+0.000000E+00,+5.360000E+00
-1.062720E-01,+0.000000E+00,+5.360000E+00
-1.062680E-01,+0.000000E+00,+5.520000E+00
-1.062640E-01,+8.000000E-02,+5.360000E+00
-1.062600E-01,+0.000000E+00,+5.360000E+00
-1.062560E-01,+1.600000E-01,+5.360000E+00
-1.062520E-01,+0.000000E+00,+5.440000E+00
-1.062480E-01,+0.000000E+00,+5.440000E+00
-1.062440E-01,-8.000000E-02,+5.440000E+00
-1.062400E-01,+8.000000E-02,+5.440000E+00
-1.062360E-01,+0.000000E+00,+5.360000E+00
-1.062320E-01,+8.000000E-02,+5.440000E+00
-1.062280E-01,+0.000000E+00,+5.440000E+00
-1.062240E-01,+0.000000E+00,+5.360000E+00
-1.062200E-01,+0.000000E+00,+5.360000E+00
-1.062160E-01,+8.000000E-02,+5.360000E+00
-1.062120E-01,+0.000000E+00,+5.360000E+00
-1.062080E-01,+0.000000E+00,+5.360000E+00
-1.062040E-01,+0.000000E+00,+5.360000E+00
-1.062000E-01,+0.000000E+00,+5.440000E+00
-1.061960E-01,+0.000000E+00,+5.360000E+00
-1.061920E-01,+8.000000E-02,+5.360000E+00
-1.061880E-01,+0.000000E+00,+5.360000E+00
-1.061840E-01,-8.000000E-02,+5.360000E+00
-1.061800E-01,+8.000000E-02,+5.440000E+00
-1.061760E-01,+0.000000E+00,+5.360000E+00
-1.061720E-01,+0.000000E+00,+5.360000E+00
-1.061680E-01,+0.000000E+00,+5.520000E+00
-1.061640E-01,+8.000000E-02,+5.440000E+00
-1.061600E-01,+0.000000E+00,+5.440000E+00
-1.061560E-01,+0.000000E+00,+5.360000E+00
-1.061520E-01,+0.000000E+00,+5.440000E+00
-1.061480E-01,+0.000000E+00,+5.440000E+00
-1.061440E-01,+0.000000E+00,+5.360000E+00
-1.061400E-01,+8.000000E-02,+5.360000E+00
-1.061360E-01,+0.000000E+00,+5.440000E+00
-1.061320E-01,+0.000000E+00,+5.360000E+00
-1.061280E-01,+8.000000E-02,+5.440000E+00
-1.061240E-01,+0.000000E+00,+5.360000E+00
-1.061200E-01,+8.000000E-02,+5.360000E+00
-1.061160E-01,+0.000000E+00,+5.440000E+00
-1.061120E-01,+0.000000E+00,+5.440000E+00
-1.061080E-01,+0.000000E+00,+5.360000E+00
-1.061040E-01,+8.000000E-02,+5.360000E+00
-1.061000E-01,+8.000000E-02,+5.360000E+00
-1.060960E-01,+8.000000E-02,+5.440000E+00
-1.060920E-01,+0.000000E+00,+5.360000E+00
-1.060880E-01,+0.000000E+00,+5.360000E+00
-1.060840E-01,+0.000000E+00,+5.360000E+00
-1.060800E-01,+0.000000E+00,+5.440000E+00
-1.060760E-01,+0.000000E+00,+5.360000E+00
-1.060720E-01,+0.000000E+00,+5.440000E+00
-1.060680E-01,+0.000000E+00,+5.360000E+00
-1.060640E-01,+8.000000E-02,+5.440000E+00
-1.060600E-01,+8.000000E-02,+5.360000E+00
-1.060560E-01,+0.000000E+00,+5.440000E+00
-1.060520E-01,+8.000000E-02,+5.360000E+00
-1.060480E-01,+8.000000E-02,+5.520000E+00
-1.060440E-01,+8.000000E-02,+5.440000E+00
-1.060400E-01,+0.000000E+00,+5.360000E+00
-1.060360E-01,+0.000000E+00,+5.440000E+00
-1.060320E-01,+0.000000E+00,+5.440000E+00
-1.060280E-01,+0.000000E+00,+5.440000E+00
-1.060240E-01,+8.000000E-02,+5.360000E+00
-1.060200E-01,+0.000000E+00,+5.360000E+00
-1.060160E-01,+0.000000E+00,+5.360000E+00
-1.060120E-01,+0.000000E+00,+5.440000E+00
-1.060080E-01,+8.000000E-02,+5.440000E+00
-1.060040E-01,+0.000000E+00,+5.440000E+00
-1.060000E-01,+0.000000E+00,+5.440000E+00
-1.059960E-01,+8.000000E-02,+5.440000E+00
-1.059920E-01,+0.000000E+00,+5.360000E+00
-1.059880E-01,+0.000000E+00,+5.520000E+00
-1.059840E-01,+0.000000E+00,+5.440000E+00
-1.059800E-01,+0.000000E+00,+5.440000E+00
-1.059760E-01,+1.600000E-01,+5.520000E+00
-1.059720E-01,+0.000000E+00,+5.520000E+00
-1.059680E-01,+0.000000E+00,+5.520000E+00
-1.059640E-01,+0.000000E+00,+5.440000E+00
-1.059600E-01,+0.000000E+00,+5.520000E+00
-1.059560E-01,+0.000000E+00,+5.440000E+00
-1.059520E-01,+0.000000E+00,+5.440000E+00
-1.059480E-01,+0.000000E+00,+5.440000E+00
-1.059440E-01,+0.000000E+00,+5.440000E+00
-1.059400E-01,+8.000000E-02,+5.360000E+00
-1.059360E-01,+0.000000E+00,+5.440000E+00
-1.059320E-01,+8.000000E-02,+5.440000E+00
-1.059280E-01,+0.000000E+00,+5.360000E+00
-1.059240E-01,+0.000000E+00,+5.440000E+00
-1.059200E-01,+0.000000E+00,+5.440000E+00
-1.059160E-01,+0.000000E+00,+5.360000E+00
-1.059120E-01,+0.000000E+00,+5.360000E+00
-1.059080E-01,+8.000000E-02,+5.440000E+00
-1.059040E-01,+0.000000E+00,+5.440000E+00
-1.059000E-01,+0.000000E+00,+5.440000E+00
-1.058960E-01,+0.000000E+00,+5.440000E+00
-1.058920E-01,+0.000000E+00,+5.360000E+00
-1.058880E-01,+0.000000E+00,+5.440000E+00
-1.058840E-01,+0.000000E+00,+5.440000E+00
-1.058800E-01,+8.000000E-02,+5.360000E+00
-1.058760E-01,+0.000000E+00,+5.520000E+00
-1.058720E-01,+0.000000E+00,+5.440000E+00
-1.058680E-01,+0.000000E+00,+5.360000E+00
-1.058640E-01,+0.000000E+00,+5.440000E+00
-1.058600E-01,+0.000000E+00,+5.440000E+00
-1.058560E-01,+0.000000E+00,+5.440000E+00
-1.058520E-01,+8.000000E-02,+5.440000E+00
-1.058480E-01,+8.000000E-02,+5.440000E+00
-1.058440E-01,+1.600000E-01,+5.520000E+00
-1.058400E-01,+8.000000E-02,+5.440000E+00
-1.058360E-01,+0.000000E+00,+5.360000E+00
-1.058320E-01,+0.000000E+00,+5.520000E+00
-1.058280E-01,+0.000000E+00,+5.440000E+00
-1.058240E-01,+0.000000E+00,+5.360000E+00
-1.058200E-01,+0.000000E+00,+5.440000E+00
-1.058160E-01,+8.000000E-02,+5.440000E+00
-1.058120E-01,+8.000000E-02,+5.440000E+00
-1.058080E-01,+0.000000E+00,+5.440000E+00
-1.058040E-01,+0.000000E+00,+5.360000E+00
-1.058000E-01,+0.000000E+00,+5.440000E+00
-1.057960E-01,+8.000000E-02,+5.440000E+00
-1.057920E-01,+0.000000E+00,+5.440000E+00
-1.057880E-01,+8.000000E-02,+5.440000E+00
-1.057840E-01,+0.000000E+00,+5.360000E+00
-1.057800E-01,+0.000000E+00,+5.440000E+00
-1.057760E-01,+0.000000E+00,+5.360000E+00
-1.057720E-01,+0.000000E+00,+5.360000E+00
-1.057680E-01,+0.000000E+00,+5.440000E+00
-1.057640E-01,+8.000000E-02,+5.440000E+00
-1.057600E-01,+0.000000E+00,+5.440000E+00
-1.057560E-01,+0.000000E+00,+5.440000E+00
-1.057520E-01,+0.000000E+00,+5.440000E+00
-1.057480E-01,+0.000000E+00,+5.440000E+00
-1.057440E-01,+0.000000E+00,+5.520000E+00
-1.057400E-01,+0.000000E+00,+5.360000E+00
-1.057360E-01,+0.000000E+00,+5.440000E+00
-1.057320E-01,+0.000000E+00,+5.440000E+00
-1.057280E-01,+0.000000E+00,+5.440000E+00
-1.057240E-01,+0.000000E+00,+5.440000E+00
-1.057200E-01,+0.000000E+00,+5.440000E+00
-1.057160E-01,+0.000000E+00,+5.360000E+00
-1.057120E-01,+8.000000E-02,+5.440000E+00
-1.057080E-01,+0.000000E+00,+5.440000E+00
-1.057040E-01,+0.000000E+00,+5.440000E+00
-1.057000E-01,+0.000000E+00,+5.440000E+00
-1.056960E-01,+0.000000E+00,+5.440000E+00
-1.056920E-01,+0.000000E+00,+5.440000E+00
-1.056880E-01,+0.000000E+00,+5.360000E+00
-1.056840E-01,+8.000000E-02,+5.440000E+00
-1.056800E-01,+0.000000E+00,+5.520000E+00
-1.056760E-01,+0.000000E+00,+5.440000E+00
-1.056720E-01,+0.000000E+00,+5.440000E+00
-1.056680E-01,+0.000000E+00,+5.440000E+00
-1.056640E-01,+0.000000E+00,+5.440000E+00
-1.056600E-01,+8.000000E-02,+5.440000E+00
-1.056560E-01,+0.000000E+00,+5.440000E+00
-1.056520E-01,+0.000000E+00,+5.440000E+00
-1.056480E-01,+0.000000E+00,+5.440000E+00
-1.056440E-01,+0.000000E+00,+5.360000E+00
-1.056400E-01,+0.000000E+00,+5.440000E+00
-1.056360E-01,+0.000000E+00,+5.440000E+00
-1.056320E-01,+0.000000E+00,+5.440000E+00
-1.056280E-01,+0.000000E+00,+5.440000E+00
-1.056240E-01,+8.000000E-02,+5.440000E+00
-1.056200E-01,+8.000000E-02,+5.440000E+00
-1.056160E-01,-8.000000E-02,+5.440000E+00
-1.056120E-01,+8.000000E-02,+5.440000E+00
-1.056080E-01,+0.000000E+00,+5.440000E+00
-1.056040E-01,+0.000000E+00,+5.440000E+00
-1.056000E-01,+8.000000E-02,+5.440000E+00
-1.055960E-01,+0.000000E+00,+5.440000E+00
-1.055920E-01,+8.000000E-02,+5.520000E+00
-1.055880E-01,+0.000000E+00,+5.520000E+00
-1.055840E-01,+0.000000E+00,+5.440000E+00
-1.055800E-01,+0.000000E+00,+5.440000E+00
-1.055760E-01,+0.000000E+00,+5.440000E+00
-1.055720E-01,+0.000000E+00,+5.440000E+00
-1.055680E-01,+0.000000E+00,+5.440000E+00
-1.055640E-01,+0.000000E+00,+5.440000E+00
-1.055600E-01,+8.000000E-02,+5.440000E+00
-1.055560E-01,+0.000000E+00,+5.440000E+00
-1.055520E-01,+0.000000E+00,+5.360000E+00
-1.055480E-01,+0.000000E+00,+5.360000E+00
-1.055440E-01,+0.000000E+00,+5.599999E+00
-1.055400E-01,+8.000000E-02,+5.520000E+00
-1.055360E-01,+0.000000E+00,+5.440000E+00
-1.055320E-01,+8.000000E-02,+5.360000E+00
-1.055280E-01,+0.000000E+00,+5.440000E+00
-1.055240E-01,-8.000000E-02,+5.440000E+00
-1.055200E-01,+0.000000E+00,+5.520000E+00
-1.055160E-01,+0.000000E+00,+5.440000E+00
-1.055120E-01,+0.000000E+00,+5.440000E+00
-1.055080E-01,+0.000000E+00,+5.440000E+00
-1.055040E-01,+0.000000E+00,+5.440000E+00
-1.055000E-01,+8.000000E-02,+5.440000E+00
-1.054960E-01,+0.000000E+00,+5.440000E+00
-1.054920E-01,+8.000000E-02,+5.440000E+00
-1.054880E-01,+0.000000E+00,+5.520000E+00
-1.054840E-01,+8.000000E-02,+5.440000E+00
-1.054800E-01,+0.000000E+00,+5.440000E+00
-1.054760E-01,+0.000000E+00,+5.520000E+00
-1.054720E-01,+0.000000E+00,+5.440000E+00
-1.054680E-01,+0.000000E+00,+5.440000E+00
-1.054640E-01,+0.000000E+00,+5.440000E+00
